S3947   Pred : IGHV6-1*02          No genes            IGHJ1*01            
        Res  : IGHV6-1*02          IGHD1-7*01          IGHJ1*01            

S3948   Pred : IGHV4-38-2*02       No genes            IGHJ1*01            
        Res  : IGHV4-38-2*02       IGHD5-24*01         IGHJ1*01            

S3949   Pred : IGHV3-11*06         IGHD3/OR15-3a*01    IGHJ1*01            
        Res  : IGHV3-11*05         IGHD4-17*01         IGHJ1*01            

S3950   Pred : IGHV3-64D*06        IGHD3/OR15-3a*01    IGHJ1*01            
        Res  : IGHV3-64D*06        IGHD3/OR15-3a*01    IGHJ1*01            

S3951   Pred : IGHV3/OR16-13*01    IGHD3-3*01          IGHJ2*01            
        Res  : IGHV3/OR16-13*01    IGHD3-3*01          IGHJ2*01            

S3952   Pred : IGHV3-66*02         IGHD3-10*02         IGHJ6*02            
        Res  : IGHV3-66*02         IGHD4/OR15-4a*01    IGHJ6*02            

S3953   Pred : IGHV4-28*02         IGHD1-26*01         IGHJ1*01            
        Res  : IGHV4-28*02         IGHD1-26*01         IGHJ1*01            

S3954   Pred : IGHV1-3*02          IGHD2-15*01         IGHJ3*01            
        Res  : IGHV1-3*02          IGHD2-15*01         IGHJ3*01            

S3955   Pred : IGHV3/OR16-6*02     IGHD3-3*02          IGHJ1*01            
        Res  : IGHV3/OR16-6*02     IGHD6-6*01          IGHJ1*01            

S3956   Pred : IGHV4-4*07          IGHD1/OR15-1a*01    IGHJ2*01            
        Res  : IGHV4-4*07          IGHD1-7*01          IGHJ2*01            

S3957   Pred : IGHV3-20*02         IGHD3/OR15-3b*01    IGHJ3*02            
        Res  : IGHV3-20*02         IGHD1-7*01          IGHJ3*02            

S3958   Pred : IGHV1/OR15-9*01     IGHD2-2*01          IGHJ1*01            
        Res  : IGHV1/OR15-9*01     IGHD2-2*01          IGHJ1*01            

S3959   Pred : IGHV3-11*05         IGHD6-6*01          IGHJ2*01            
        Res  : IGHV3-11*05         IGHD6-6*01          IGHJ2*01            

S3960   Pred : IGHV3-66*02         No genes            IGHJ1*01            
        Res  : IGHV3-66*01         IGHD1-20*01         IGHJ1*01            

S3961   Pred : IGHV4-61*04         IGHD2-2*02          IGHJ3*01            
        Res  : IGHV4-59*08         IGHD5-12*01         IGHJ3*01            

S3962   Pred : IGHV6-1*02          No genes            IGHJ3*02            
        Res  : IGHV6-1*02          IGHD3-22*01         IGHJ3*01            

S3963   Pred : IGHV3-64*05         IGHD1-26*01         IGHJ3*01            
        Res  : IGHV3-64*03         IGHD1-1*01          IGHJ3*01            

S3964   Pred : IGHV1-8*01          IGHD1-26*01         IGHJ5*01            
        Res  : IGHV1-8*01          IGHD1-26*01         IGHJ5*01            

S3965   Pred : IGHV1/OR15-5*02     IGHD2-21*02         IGHJ6*02            
        Res  : IGHV1/OR15-5*02     IGHD2-21*02         IGHJ6*02            

S3966   Pred : IGHV3-64D*06        IGHD3-16*01         IGHJ1*01            
        Res  : IGHV3-64D*06        IGHD3-16*01         IGHJ1*01            

S3967   Pred : IGHV2-70*09         IGHD3-3*02          IGHJ6*03            
        Res  : IGHV2-70*09         IGHD3-3*02          IGHJ6*03            

S3968   Pred : IGHV7-4-1*03        IGHD2/OR15-2b*01    IGHJ6*04            
        Res  : IGHV7-4-1*04        IGHD2-2*02          IGHJ6*04            

S3969   Pred : IGHV2/OR16-5*01     IGHD6-13*01         IGHJ1*01            
        Res  : IGHV2/OR16-5*01     IGHD6-13*01         IGHJ1*01            

S3970   Pred : IGHV3-38-3*01       IGHD6-19*01         IGHJ3*01            
        Res  : IGHV3-38-3*01       IGHD6-19*01         IGHJ3*01            

S3971   Pred : IGHV3-43D*01        IGHD6-19*01         IGHJ3*01            
        Res  : IGHV3-43D*01        IGHD1-26*01         IGHJ3*01            

S3972   Pred : IGHV3-16*01         IGHD1-1*01          IGHJ1*01            
        Res  : IGHV3-16*01         IGHD1-1*01          IGHJ1*01            

S3973   Pred : IGHV1-3*02          IGHD3-10*02         IGHJ6*03            
        Res  : IGHV1-3*02          IGHD3-10*02         IGHJ6*03            

S3974   Pred : IGHV1-58*02         IGHD2-8*02          IGHJ3*01            
        Res  : IGHV1-58*02         IGHD2-8*02          IGHJ3*01            

S3975   Pred : IGHV5-10-1*03       IGHD2-2*03          IGHJ1*01            
        Res  : IGHV5-10-1*03       IGHD1-7*01          IGHJ1*01            

S3976   Pred : IGHV3/OR16-12*01    IGHD2-15*01         IGHJ6*03            
        Res  : IGHV3/OR16-12*01    IGHD2-15*01         IGHJ6*03            

S3977   Pred : IGHV1/OR15-1*02     No genes            IGHJ2*01            
        Res  : IGHV1/OR15-1*02     IGHD4/OR15-4a*01    IGHJ2*01            

S3978   Pred : IGHV1-2*05          IGHD1-14*01         IGHJ2*01            
        Res  : IGHV1-2*01          IGHD1-14*01         IGHJ2*01            

S3979   Pred : IGHV4-38-2*02       No genes            IGHJ4*02            
        Res  : IGHV4-38-2*02       IGHD7-27*01         IGHJ4*02            

S3980   Pred : IGHV1-69*06         IGHD6-25*01         IGHJ3*02            
        Res  : IGHV1-69*05         IGHD6-6*01          IGHJ3*02            

S3981   Pred : IGHV3-48*01         IGHD5-18*01         IGHJ5*02            
        Res  : IGHV3-48*04         IGHD5-18*01         IGHJ5*02            

S3982   Pred : IGHV1/OR15-9*01     No genes            IGHJ5*01            
        Res  : IGHV1/OR15-9*01     IGHD5/OR15-5a*01    IGHJ5*01            

S3983   Pred : IGHV1-46*01         IGHD3-22*01         IGHJ1*01            
        Res  : IGHV1-46*03         IGHD3-22*01         IGHJ1*01            

S3984   Pred : IGHV2-26*01         No genes            IGHJ4*01            
        Res  : IGHV2-26*01         IGHD5/OR15-5a*01    IGHJ4*01            

S3985   Pred : IGHV3-49*05         IGHD3-10*01         IGHJ5*01            
        Res  : IGHV3-49*05         IGHD1-7*01          IGHJ5*01            

S3986   Pred : IGHV7-81*01         IGHD7-27*01         IGHJ2*01            
        Res  : IGHV7-81*01         IGHD7-27*01         IGHJ2*01            

S3987   Pred : IGHV3-15*02         IGHD2/OR15-2b*01    IGHJ1*01            
        Res  : IGHV3-15*01         IGHD3/OR15-3a*01    IGHJ1*01            

S3988   Pred : IGHV3-21*02         IGHD1-7*01          IGHJ2*01            
        Res  : IGHV3-21*02         IGHD1-7*01          IGHJ2*01            

S3989   Pred : IGHV3-53*02         No genes            IGHJ6*04            
        Res  : IGHV3-53*02         IGHD1-1*01          IGHJ6*04            

S3990   Pred : IGHV1-45*01         IGHD3-10*02         IGHJ3*01            
        Res  : IGHV1-45*01         IGHD3-10*02         IGHJ3*01            

S3991   Pred : IGHV3/OR16-9*01     IGHD5/OR15-5b*01    IGHJ6*03            
        Res  : IGHV3/OR16-9*01     IGHD5/OR15-5a*01    IGHJ6*03            

S3992   Pred : IGHV3-64*01         No genes            IGHJ3*02            
        Res  : IGHV3-64*01         IGHD1-7*01          IGHJ3*02            

S3993   Pred : IGHV3-74*03         No genes            IGHJ3*01            
        Res  : IGHV3-74*03         IGHD2-2*03          IGHJ3*01            

S3994   Pred : IGHV3-23*04         IGHD6-13*01         IGHJ3*01            
        Res  : IGHV3-23*04         IGHD6-13*01         IGHJ3*01            

S3995   Pred : IGHV1/OR15-1*03     IGHD4-23*01         IGHJ6*01            
        Res  : IGHV1/OR15-1*01     IGHD4-23*01         IGHJ6*01            

S3996   Pred : IGHV2-70*04         IGHD2-8*01          IGHJ2*01            
        Res  : IGHV2-70*03         IGHD4-11*01         IGHJ2*01            

S3997   Pred : IGHV1/OR15-5*02     IGHD6-13*01         IGHJ4*02            
        Res  : IGHV1/OR15-5*02     IGHD6-13*01         IGHJ4*02            

S3998   Pred : IGHV3-48*02         IGHD1-1*01          IGHJ4*01            
        Res  : IGHV3-48*02         IGHD1/OR15-1a*01    IGHJ4*01            

S3999   Pred : IGHV4-30-2*02       IGHD3-16*01         IGHJ5*01            
        Res  : IGHV4-30-2*05       IGHD3-16*01         IGHJ5*01            

S4000   Pred : IGHV3-9*01          No genes            IGHJ6*03            
        Res  : IGHV3-9*03          IGHD1-20*01         IGHJ6*03            

S4001   Pred : IGHV5-10-1*03       IGHD6-19*01         IGHJ5*01            
        Res  : IGHV5-10-1*03       IGHD6-13*01         IGHJ5*01            

S4002   Pred : IGHV3/OR16-12*01    IGHD3-22*01         IGHJ4*03            
        Res  : IGHV3/OR16-12*01    IGHD3-22*01         IGHJ4*03            

S4003   Pred : IGHV4-59*10         IGHD3/OR15-3b*01    IGHJ3*01            
        Res  : IGHV4-59*10         IGHD3/OR15-3a*01    IGHJ3*01            

S4004   Pred : IGHV3-21*02         IGHD5-12*01         IGHJ2*01            
        Res  : IGHV3-21*04         IGHD1-26*01         IGHJ2*01            

S4005   Pred : IGHV3-64*04         IGHD3-9*01          IGHJ3*01            
        Res  : IGHV3-64*04         IGHD3-9*01          IGHJ3*01            

S4006   Pred : IGHV3-64*03         IGHD1-7*01          IGHJ5*02            
        Res  : IGHV3-64*03         IGHD1/OR15-1a*01    IGHJ5*02            

S4007   Pred : IGHV3-49*03         No genes            IGHJ2*01            
        Res  : IGHV3-49*03         IGHD6-13*01         IGHJ2*01            

S4008   Pred : IGHV3/OR16-9*01     No genes            IGHJ5*01            
        Res  : IGHV3/OR16-9*01     IGHD4-17*01         IGHJ5*01            

S4009   Pred : IGHV3-38-3*01       IGHD1/OR15-1b*01    IGHJ5*02            
        Res  : IGHV3-38-3*01       IGHD1-20*01         IGHJ5*02            

S4010   Pred : IGHV1-45*01         IGHD3-10*01         IGHJ2*01            
        Res  : IGHV1-45*01         IGHD4-23*01         IGHJ2*01            

S4011   Pred : IGHV3/OR16-12*01    No genes            IGHJ2*01            
        Res  : IGHV3/OR16-12*01    IGHD6-19*01         IGHJ2*01            

S4012   Pred : IGHV3-72*01         IGHD2-2*02          IGHJ5*02            
        Res  : IGHV3-72*01         IGHD2-2*02          IGHJ5*02            

S4013   Pred : IGHV1-18*03         IGHD2-21*01         IGHJ6*04            
        Res  : IGHV1-18*03         IGHD1-20*01         IGHJ6*04            

S4014   Pred : IGHV4-30-4*02       IGHD4/OR15-4a*01    IGHJ4*02            
        Res  : IGHV4-30-4*02       IGHD1-7*01          IGHJ4*02            

S4015   Pred : IGHV7-81*01         IGHD2-2*03          IGHJ6*04            
        Res  : IGHV7-81*01         IGHD2-2*01          IGHJ6*04            

S4016   Pred : IGHV3-73*01         IGHD2-21*01         IGHJ1*01            
        Res  : IGHV3-73*01         IGHD2-21*01         IGHJ1*01            

S4017   Pred : IGHV1-58*02         IGHD2-8*02          IGHJ6*01            
        Res  : IGHV1-58*02         IGHD5-24*01         IGHJ6*01            

S4018   Pred : IGHV1-24*01         No genes            IGHJ3*02            
        Res  : IGHV1-24*01         IGHD4-23*01         IGHJ3*02            

S4019   Pred : IGHV3-20*01         IGHD6-19*01         IGHJ5*01            
        Res  : IGHV3-20*01         IGHD6-19*01         IGHJ5*01            

S4020   Pred : IGHV1/OR15-9*01     IGHD3/OR15-3b*01    IGHJ2*01            
        Res  : IGHV1/OR15-9*01     IGHD1/OR15-1a*01    IGHJ2*01            

S4021   Pred : IGHV3-53*03         IGHD6-25*01         IGHJ3*02            
        Res  : IGHV3-53*03         IGHD6-25*01         IGHJ3*02            

S4022   Pred : IGHV3-74*03         IGHD6-25*01         IGHJ2*01            
        Res  : IGHV3-74*03         IGHD6-25*01         IGHJ2*01            

S4023   Pred : IGHV4-30-4*03       IGHD1-26*01         IGHJ4*02            
        Res  : IGHV4-30-4*01       IGHD1-26*01         IGHJ4*01            

S4024   Pred : IGHV1/OR15-5*02     IGHD2/OR15-2a*01    IGHJ3*01            
        Res  : IGHV1/OR15-5*02     IGHD6-6*01          IGHJ3*01            

S4025   Pred : IGHV3-13*04         No genes            IGHJ6*03            
        Res  : IGHV3-13*04         IGHD6-19*01         IGHJ6*03            

S4026   Pred : IGHV3-38-3*01       IGHD2-8*02          IGHJ3*01            
        Res  : IGHV3-38-3*01       IGHD5-18*01         IGHJ3*01            

S4027   Pred : IGHV3-64*02         No genes            IGHJ1*01            
        Res  : IGHV3-64*02         IGHD1-7*01          IGHJ1*01            

S4028   Pred : IGHV4/OR15-8*03     IGHD3-9*01          IGHJ3*02            
        Res  : IGHV4/OR15-8*03     IGHD3-9*01          IGHJ3*02            

S4029   Pred : IGHV1-69*10         IGHD3-22*01         IGHJ2*01            
        Res  : IGHV1-69*10         IGHD3-22*01         IGHJ2*01            

S4030   Pred : IGHV3-53*04         IGHD5-24*01         IGHJ2*01            
        Res  : IGHV3-53*04         IGHD5-24*01         IGHJ2*01            

S4031   Pred : IGHV7-81*01         IGHD5-18*01         IGHJ5*02            
        Res  : IGHV7-81*01         IGHD5-18*01         IGHJ5*02            

S4032   Pred : IGHV2-70D*14        IGHD3-16*02         IGHJ2*01            
        Res  : IGHV2-70D*14        IGHD3-16*02         IGHJ2*01            

S4033   Pred : IGHV3/OR16-9*01     No genes            IGHJ2*01            
        Res  : IGHV3/OR16-9*01     IGHD7-27*01         IGHJ2*01            

S4034   Pred : IGHV3-43*01         IGHD2/OR15-2b*01    IGHJ4*03            
        Res  : IGHV3-43*01         IGHD7-27*01         IGHJ4*03            

S4035   Pred : IGHV3-64*04         IGHD2-21*01         IGHJ2*01            
        Res  : IGHV3-64*04         IGHD3/OR15-3a*01    IGHJ2*01            

S4036   Pred : IGHV3-49*05         IGHD3-3*01          IGHJ6*03            
        Res  : IGHV3-49*05         IGHD3-3*01          IGHJ6*03            

S4037   Pred : IGHV1-69-2*01       IGHD6-25*01         IGHJ1*01            
        Res  : IGHV1-69-2*01       IGHD6-25*01         IGHJ1*01            

S4038   Pred : IGHV4-31*02         IGHD6-6*01          IGHJ5*02            
        Res  : IGHV4-31*02         IGHD6-6*01          IGHJ5*02            

S4039   Pred : IGHV3/OR16-12*01    IGHD5-18*01         IGHJ2*01            
        Res  : IGHV3/OR16-12*01    IGHD5-18*01         IGHJ2*01            

S4040   Pred : IGHV3-30*04         IGHD2/OR15-2b*01    IGHJ6*04            
        Res  : IGHV3-30-3*03       IGHD2/OR15-2a*01    IGHJ6*03            

S4041   Pred : IGHV3-16*01         No genes            IGHJ1*01            
        Res  : IGHV3-16*01         IGHD1-20*01         IGHJ1*01            

S4042   Pred : IGHV1-24*01         IGHD4/OR15-4b*01    IGHJ6*02            
        Res  : IGHV1-24*01         IGHD4/OR15-4a*01    IGHJ6*02            

S4043   Pred : IGHV1-24*01         IGHD1-26*01         IGHJ6*01            
        Res  : IGHV1-24*01         IGHD1-26*01         IGHJ6*01            

S4044   Pred : IGHV7-81*01         IGHD6-6*01          IGHJ4*03            
        Res  : IGHV7-81*01         IGHD6-6*01          IGHJ4*03            

S4045   Pred : IGHV3-66*02         IGHD2-21*02         IGHJ1*01            
        Res  : IGHV3-66*02         IGHD2-21*01         IGHJ1*01            

S4046   Pred : IGHV1-58*01         IGHD4-4*01          IGHJ4*01            
        Res  : IGHV1-58*02         IGHD5-18*01         IGHJ4*01            

S4047   Pred : IGHV3-66*01         IGHD3-3*01          IGHJ4*01            
        Res  : IGHV3-66*01         IGHD3-3*01          IGHJ4*01            

S4048   Pred : IGHV3-38*03         IGHD4-11*01         IGHJ6*04            
        Res  : IGHV3-38*03         IGHD4-11*01         IGHJ6*04            

S4049   Pred : IGHV1/OR21-1*01     IGHD3-16*01         IGHJ1*01            
        Res  : IGHV1/OR21-1*01     IGHD3-16*01         IGHJ1*01            

S4050   Pred : IGHV3-25*04         IGHD2/OR15-2a*01    IGHJ5*01            
        Res  : IGHV3-25*04         IGHD2/OR15-2a*01    IGHJ5*01            

S4051   Pred : IGHV1-3*02          IGHD1-1*01          IGHJ4*02            
        Res  : IGHV1-3*02          IGHD1-1*01          IGHJ4*02            

S4052   Pred : IGHV4/OR15-8*02     IGHD1-14*01         IGHJ6*04            
        Res  : IGHV4/OR15-8*02     IGHD1-14*01         IGHJ6*04            

S4053   Pred : IGHV1-8*01          IGHD5/OR15-5a*01    IGHJ6*04            
        Res  : IGHV1-8*01          IGHD5-12*01         IGHJ6*04            

S4054   Pred : IGHV4-30-2*01       IGHD3-10*01         IGHJ2*01            
        Res  : IGHV4-30-2*05       IGHD3-10*01         IGHJ2*01            

S4055   Pred : IGHV3/OR16-13*01    No genes            IGHJ1*01            
        Res  : IGHV3/OR16-13*01    IGHD1-14*01         IGHJ1*01            

S4056   Pred : IGHV1-45*01         IGHD3-9*01          IGHJ3*02            
        Res  : IGHV1-45*02         IGHD3-9*01          IGHJ3*02            

S4057   Pred : IGHV1/OR21-1*01     IGHD5/OR15-5a*01    IGHJ2*01            
        Res  : IGHV1/OR21-1*01     IGHD4-11*01         IGHJ2*01            

S4058   Pred : IGHV3-53*04         IGHD2-2*03          IGHJ6*02            
        Res  : IGHV3-53*04         IGHD2-2*03          IGHJ6*02            

S4059   Pred : IGHV3-49*03         IGHD2-2*01          IGHJ4*01            
        Res  : IGHV3-49*03         IGHD1-20*01         IGHJ4*01            
